noise,a_ka1,b_ka2,c_ka2,2theta,FWHM,thetas,intensity
,,,,,,33.6,0.0
,,,,,,33.61,0.0
,,,,,,33.62,0.0
,,,,,,33.63,0.0
,,,,,,33.64,0.0
,,,,,,33.65,0.0
,,,,,,33.66,0.0
,,,,,,33.67,0.0
,,,,,,33.68,0.0
,,,,,,33.69,0.0
,,,,,,33.7,0.0
,,,,,,33.71,0.0
,,,,,,33.72,0.0
,,,,,,33.73,0.0
,,,,,,33.74,0.0
,,,,,,33.75,0.0
,,,,,,33.76,0.0
,,,,,,33.77,0.0
,,,,,,33.78,0.0
,,,,,,33.79,0.0
,,,,,,33.8,0.0
,,,,,,33.81,0.0
,,,,,,33.82,0.0
,,,,,,33.83,0.0
,,,,,,33.84,0.0
,,,,,,33.85,0.0
,,,,,,33.86,0.0
,,,,,,33.87,0.0
,,,,,,33.88,0.0
,,,,,,33.89,0.0
,,,,,,33.9,0.0
,,,,,,33.91,0.0
,,,,,,33.92,0.0
,,,,,,33.93,0.0
,,,,,,33.94,0.0
,,,,,,33.95,0.0
,,,,,,33.96,0.0
,,,,,,33.97,0.0
,,,,,,33.98,0.0
,,,,,,33.99,0.0
,,,,,,34.0,0.0
,,,,,,34.01,0.0
,,,,,,34.02,0.0
,,,,,,34.03,0.0
,,,,,,34.04,0.0
,,,,,,34.05,0.0
,,,,,,34.06,0.0
,,,,,,34.07,0.0
,,,,,,34.08,0.0
,,,,,,34.09,0.0
,,,,,,34.1,0.0
,,,,,,34.11,0.0
,,,,,,34.12,0.0
,,,,,,34.13,0.0
,,,,,,34.14,0.0
,,,,,,34.15,0.0
,,,,,,34.16,0.0
,,,,,,34.17,0.0
,,,,,,34.18,0.0
,,,,,,34.19,0.0
,,,,,,34.2,0.0
,,,,,,34.21,0.0
,,,,,,34.22,0.0
,,,,,,34.23,0.0
,,,,,,34.24,0.0
,,,,,,34.25,0.0
,,,,,,34.26,0.0
,,,,,,34.27,0.0
,,,,,,34.28,0.0
,,,,,,34.29,0.0
,,,,,,34.3,0.0
,,,,,,34.31,0.0
,,,,,,34.32,0.0
,,,,,,34.33,0.0
,,,,,,34.34,0.0
,,,,,,34.35,0.0
,,,,,,34.36,0.0
,,,,,,34.37,0.0
,,,,,,34.38,0.0
,,,,,,34.39,0.0
,,,,,,34.4,0.0
,,,,,,34.41,0.0
,,,,,,34.42,0.0
,,,,,,34.43,0.0
,,,,,,34.44,0.0
,,,,,,34.45,0.0
,,,,,,34.46,0.0
,,,,,,34.47,0.0
,,,,,,34.48,0.0
,,,,,,34.49,0.0
,,,,,,34.5,0.0
,,,,,,34.51,0.0
,,,,,,34.52,0.0
,,,,,,34.53,0.0
,,,,,,34.54,0.0
,,,,,,34.55,0.0
,,,,,,34.56,0.0
,,,,,,34.57,0.0
,,,,,,34.58,0.0
,,,,,,34.59,0.0
,,,,,,34.6,0.0
,,,,,,34.61,0.0
,,,,,,34.62,0.0
,,,,,,34.63,0.0
,,,,,,34.64,0.0
,,,,,,34.65,0.0
,,,,,,34.66,0.0
,,,,,,34.67,0.0
,,,,,,34.68,0.0
,,,,,,34.69,0.0
,,,,,,34.7,0.0
,,,,,,34.71,0.0
,,,,,,34.72,0.0
,,,,,,34.73,0.0
,,,,,,34.74,0.0
,,,,,,34.75,0.0
,,,,,,34.76,0.0
,,,,,,34.77,0.0
,,,,,,34.78,0.0
,,,,,,34.79,0.0
,,,,,,34.8,0.0
,,,,,,34.81,0.0
,,,,,,34.82,0.0
,,,,,,34.83,0.0
,,,,,,34.84,0.0
,,,,,,34.85,0.0
,,,,,,34.86,0.0
,,,,,,34.87,0.0
,,,,,,34.88,0.0
,,,,,,34.89,0.0
,,,,,,34.9,0.0
,,,,,,34.91,0.0
,,,,,,34.92,0.0
,,,,,,34.93,0.0
,,,,,,34.94,0.0
,,,,,,34.95,0.0
,,,,,,34.96,0.0
,,,,,,34.97,0.0
,,,,,,34.98,0.0
,,,,,,34.99,0.0
,,,,,,35.0,0.0
,,,,,,35.01,0.0
,,,,,,35.02,0.0
